tag,content
1,העושה דבר העלול לפגוע בחופש הגישה של בני הדתות אל המקומות המקודשים להם או ברגשותיהם כלפי אותם מקומות דינו – מאסר חמש שנים.
1,המעשה נעשה במטרה לאפשר ביצוע עבירה אחרת או להקל את ביצועה או במטרה להסתיר את ביצועה של עבירה אחרת או לאפשר הימלטות מן הדין לאחר ביצוע העבירה האחרת; לעניין זה ”עבירה אחרת“ – עבירה שעונשה שבע שנות מאסר או יותר;
1,הקורבן היה עד במשפט פלילי או היה צפוי למסור עדות במשפט פלילי או שופט במשפט פלילי והמעשה נעשה במטרה למנוע או להכשיל חקירה או הליך משפטי;
1,המעשה נעשה מתוך מניע של גזענות או עוינות כלפי ציבור כאמור בסעיף 144ו;
1,המעשה נעשה כפעולה עונשית במטרה להטיל מרות או מורא ולכפות אורחות התנהגות על ציבור;
1,הקורבן הוא בן זוגו והמעשה נעשה לאחר התעללות שיטתית או מתמשכת בו גופנית או נפשית;
1,המעשה נעשה באכזריות מיוחדת או תוך התעללות גופנית או נפשית בקורבן;
1,הקורבן הוא חסר ישע קטין שטרם מלאו לו 14 שנים או קטין שעובר העבירה אחראי עליו; בפסקה זו ”חסר ישע“ – כהגדרתו בסעיף 368א ו”אחראי“ – ”אחראי על קטין או חסר ישע“ כהגדרתו בסעיף האמור.
1,המעשה בוצע תוך יצירת סכנה ממשית לחייו של אדם אחר נוסף על הקורבן;
1,"המעשה הוא מעשה טרור כהגדרתו בחוק המאבק בטרור התשע""ו–2016;"
1,על אף הוראות סעיף קטן (א) התקיימה נסיבה מחמירה כאמור באותו סעיף קטן אך מצא בית המשפט מנימוקים מיוחדים שיירשמו כי מתקיימות נסיבות מיוחדות שבשלהן המעשה אינו מבטא דרגת אשמה חמורה במיוחד רשאי הוא להרשיע את הנאשם בעבירה לפי סעיף 300.
1,על אף האמור בסעיפים 300ו־301א הגורם בכוונה או באדישות למותו של אדם והמעשה נעשה כשהנאשם היה נתון במצב של מצוקה נפשית קשה עקב התעללות חמורה ומתמשכת בו או בבן משפחתו בידי מי שהנאשם גרם למותו דינו – מאסר חמש עשרה שנים.
1,המעשה נעשה במצב שבו מעשהו של הנאשם חרג במידה מועטה מתחולת סייג לאחריות לפי סעיפים 34י 34יאאו 34יב ויש בנסיבות העניין כדי למתן את אשמתו.
1,על אף האמור בסעיפים 300ו־301א מי שגרם למותו של אדם ורואים אותו כמי שעשה את המעשה באדישות לפי סעיפים 34א(א)(1) 34ט(ב)או 34יד(ב) רישה דינו – מאסר עשרים שנים.
1,הגורם למותו של אדם בקלות דעת דינו – מאסר שתים עשרה שנים.
1,נשא קטינה או נשאה קטין;
1,ערך נישואין או סייע בכל תפקיד שהוא בעריכת נישואין או בקשר לעריכת נישואין של קטינה או של קטין;
1,"השיא קטינה או קטין שהם בתו או בנו שהם נתונים לאפוטרופסותו – דינו – מאסר שנתיים או קנס כאמור בסעיף 61(א)(3) לחוק העונשין התשל""ז–1977."
1,"מי שהורשע ברצח לפי סעיף 2(ו) לחוק לעשיית דין בנאצים ועוזריהם תש""י–1950 דינו – מיתה."
1,המכניס למקום שבו מתקיים אירוע ספורט חפץ אסור כהגדרתו בסעיף קטן (א)(1) עד (6) דינו – מאסר חמש שנים.
1,המכניס למקום שבו מתקיים אירוע ספורט חפץ המפורט בתוספת השלישית או חפץ אסור מוכרז דינו – מאסר שנתיים.
1,חייל שעשה מעשה בניגוד למשטר או למשמעת או לסדר הטוב בצבא והתכוון במעשה זה להפגין חוסר כבוד למפקד או הזדהות עם דרישה תרעומת או טענה של חייל אחר וכן חייל שנתן יד למעשה כזה דינו – מאסר שנתיים.
1,חייל שהשתמש לרעה בסמכותו כלפי פקודו דינו – מאסר שנה אחת; נעברה העבירה בנסיבות מחמירות דינו – מאסר שלוש שנים.
1,חייל אשר חתם על מסמך שנקבע בפקודות הצבא כתעודה לצורך סעיף זה ולא נקט אמצעים סבירים כדי לבדוק את נכונותו ודיוקו של פרט חשוב מן הפרטים שהתעודה מעידה עליהם דינו – מאסר שתי שנים.
1,חייל שלא קיים פקודה שניתנה לו מאת מפקד דינו – מאסר שנתיים; עבר את העבירה תוך פעולה קרבית של יחידתו דינו – מאסר עשר שנים.
1,חייל שבמזיד לא קיים פקודה שניתנה לו מאת מפקד תוך מילוי תפקידו או שסירב לקיימה בין בדיבור ובין בהתנהגות דינו – מאסר שלוש שנים; עבר את העבירה תוך פעולה קרבית של יחידתו דינו – מאסר חמש עשרה שנה.
1,מי שאינו מקיים צו של בית המשפט לפי הסעיפים 16 1722אאו 22ב דינו – מאסר שנתיים או קנס כאמור בסעיף 61(א)(4) לחוק העונשין ואם הוא תאגיד דינו – כפל הקנס כאמור וכן קנס נוסף כאמור בסעיף 61(ג) לחוק העונשין לכל יום שבו נמשכת העבירה אחרי המצאת הצו; הורשע אדם בעבירה לפי סעיף זה יהיו לבית־המשפט כל הסמכויות הנוספות שלפי סעיף 16.
1,מי שאינו מקיים צו הפסקה מינהלי צו לפי סעיף 23 או הוראה מהוראותיהם דינו – מאסר שמונה עשר חודשים או קנס כאמור בסעיף 61(א)(4) לחוק העונשין ואם הוא תאגיד דינו – כפל הקנס האמור; היתה העבירה עבירה נמשכת רשאי בית המשפט להטיל קנס נוסף בשיעור הקבוע בסעיף 61(ג) לחוק העונשין לכל יום שבו נמשכה העבירה.
1,המפריע לאדם שהוענקה לו סמכות לפי חוק זה והתקנות על פיו לרבות תנאי רשיון על פיו או שהוטל עליו תפקיד על פי אלה להשתמש בסמכות או למלא את התפקיד או המונע זאת ממנו דינו – מאסר שנה אחת.
1,המסרב להראות את הרישיון ההיתר הזמני או ההיתר המזורז של העסק למי שנכנס לחצרים מכוח סעיף 28 דינו – מאסר שלושה חדשים.
1,עסק בעסק טעון רישוי בלא רישיון היתר זמני או היתר מזורז או בניגוד לתנאי הרישיון ההיתר הזמני או ההיתר המזורז בניגוד להוראות סעיף 4;
1,אם האדם עסק בעצמו או על־ידי עובדו או מורשהו;
1,אם עסק בעסק של עצמו או של אחר;
1,אם היה אחראי לניהול עסקו של אחר בין בשכר ובין ללא שכר ולענין זה מי שניהל בפועל עסקו של אחר רואים אותו כאחראי לניהול העסק כל עוד לא הוכח היפוכו של דבר;
1,אם היה העיסוק מוגבל מראש בזמן או חד־פעמי.
1,לא תהא תעמולת בחירות באמצעות השימוש בכלי טיס או בכלי שיט.
1,לא תהא תעמולת בחירות באמצעות רמקול פרט לשימוש ברמקול כדי להגביר קולו של נואם באסיפה המתקיימת כדין.
1,פרט לתקופת 42 הימים שלפני יום הבחירות לא תהא תעמולת בחירות באמצעות השימוש – אם בכתב ואם בצורה אחרת – באות המציינת רשימת מועמדים.
1,"לא תהא תעמולת בחירות מלווה תכניות בידור לרבות הופעות של אמנים נגינה זמרה הצגת סרטים ונשיאת לפידים; לא תהא תעמולת בחירות קשורה במתן מתנות ופרט למסיבות בבתים פרטיים לא תהא קשורה בהגשת מאכלים או משקאות משכרים; איסור על הצגת סרטים לא יחול על שידור תעמולת בחירות בטלוויזיה לפי סעיף 15א; לעניין זה ”משקה משכר“ – כהגדרתו בסעיף 184 לחוק העונשין התשל""ז–1977."
1,לא תהא תעמולת בחירות מטעם מפלגה או רשימת מועמדים אחת או למענה בצורה או בדרך שיש בהם משום הפרעה בלתי הוגנת של תעמולת בחירות מטעם מפלגה או רשימת מועמדים אחרת או למענה.
1,"המפר הוראה מהוראות חוק זה או אינו מקיים חיוב שהוטל עליו לפי הוראותיו על ידי יושב ראש ועדת הבחירות המרכזית לכנסת דינו – מאסר ששה חדשים או הקנס האמור בסעיף 61(א)(2) לחוק העונשין התשל""ז–1977."
